date,Adj Close,Close,High,Low,Open,Volume,ticker,quarter_end_resampled_close
2019-04-22,48.6943473815918,51.13249969482422,51.23500061035156,50.584999084472656,50.70750045776367,77758000,AAPL,49.47999954223633
2019-04-23,49.39667892456055,51.869998931884766,51.9375,50.974998474121094,51.10749816894531,93292000,AAPL,49.47999954223633
2019-04-24,49.32051086425781,51.790000915527344,52.119998931884766,51.76250076293945,51.84000015258789,70162400,AAPL,49.47999954223633
2019-04-25,48.87291717529297,51.31999969482422,51.939998626708984,51.279998779296875,51.70750045776367,74172800,AAPL,49.47999954223633
2019-04-26,48.639591217041016,51.07500076293945,51.25,50.529998779296875,51.224998474121094,74596400,AAPL,49.47999954223633
2019-04-29,48.71341323852539,51.15250015258789,51.49250030517578,50.96500015258789,51.099998474121094,88818800,AAPL,49.47999954223633
2019-04-30,47.7753791809082,50.16749954223633,50.849998474121094,49.77750015258789,50.76499938964844,186139600,AAPL,49.47999954223633
2019-05-01,50.12044906616211,52.630001068115234,53.82749938964844,52.307498931884766,52.470001220703125,259309200,AAPL,49.47999954223633
2019-05-02,49.79427719116211,52.287498474121094,53.162498474121094,52.032501220703125,52.459999084472656,127985200,AAPL,49.47999954223633
2019-05-03,50.413272857666016,52.9375,52.959999084472656,52.557498931884766,52.72249984741211,83569600,AAPL,49.47999954223633
2019-05-06,49.63475799560547,52.119998931884766,52.209999084472656,50.875,51.0724983215332,129772400,AAPL,49.47999954223633
2019-05-07,48.296756744384766,50.71500015258789,51.85499954223633,50.20750045776367,51.470001220703125,155054800,AAPL,49.47999954223633
2019-05-08,48.306278228759766,50.724998474121094,51.334999084472656,50.4375,50.474998474121094,105358000,AAPL,49.47999954223633
2019-05-09,47.787269592285156,50.18000030517578,50.41999816894531,49.165000915527344,50.099998474121094,139634400,AAPL,49.47999954223633
2019-05-10,47.12525939941406,49.29499816894531,49.712501525878906,48.192501068115234,49.35499954223633,164834800,AAPL,49.47999954223633
2019-05-13,44.38634490966797,46.43000030517578,47.369998931884766,45.712501525878906,46.9275016784668,229722400,AAPL,49.47999954223633
2019-05-14,45.08900451660156,47.165000915527344,47.42499923706055,46.352500915527344,46.602500915527344,146118800,AAPL,49.47999954223633
2019-05-15,45.62913513183594,47.72999954223633,47.9375,46.505001068115234,46.567501068115234,106178800,AAPL,49.47999954223633
2019-05-16,45.42838668823242,47.52000045776367,48.11750030517578,47.209999084472656,47.477500915527344,132125600,AAPL,49.47999954223633
2019-05-17,45.17025375366211,47.25,47.724998474121094,46.689998626708984,46.73249816894531,131516400,AAPL,49.47999954223633
2019-05-20,43.75779724121094,45.772499084472656,46.087501525878906,45.06999969482422,45.880001068115234,154449200,AAPL,49.47999954223633
2019-05-21,44.5966682434082,46.650001525878906,47.0,46.17499923706055,46.30500030517578,113459200,AAPL,49.47999954223633
2019-05-22,43.68370056152344,45.69499969482422,46.4275016784668,45.63750076293945,46.165000915527344,118994400,AAPL,49.47999954223633
2019-05-23,42.93803787231445,44.915000915527344,45.1349983215332,44.45249938964844,44.95000076293945,146118800,AAPL,49.47999954223633
2019-05-24,42.773136138916016,44.74250030517578,45.53499984741211,44.654998779296875,45.04999923706055,94858800,AAPL,49.47999954223633
2019-05-28,42.596275329589844,44.557498931884766,45.147499084472656,44.477500915527344,44.72999954223633,111792800,AAPL,49.47999954223633
2019-05-29,42.39311981201172,44.345001220703125,44.837501525878906,44.0,44.10499954223633,113924800,AAPL,49.47999954223633
2019-05-30,42.613006591796875,44.57500076293945,44.807498931884766,44.16749954223633,44.48749923706055,84873600,AAPL,49.47999954223633
2019-05-31,41.84105682373047,43.76750183105469,44.497501373291016,43.747501373291016,44.057498931884766,108174400,AAPL,49.47999954223633
2019-06-03,41.41802215576172,43.32500076293945,44.47999954223633,42.567501068115234,43.900001525878906,161584400,AAPL,49.47999954223633
2019-06-04,42.933250427246094,44.90999984741211,44.95750045776367,43.630001068115234,43.86000061035156,123872000,AAPL,49.47999954223633
2019-06-05,43.62635040283203,45.6349983215332,46.247501373291016,45.28499984741211,46.06999969482422,119093600,AAPL,49.47999954223633
2019-06-06,44.2668571472168,46.30500030517578,46.36750030517578,45.537498474121094,45.77000045776367,90105200,AAPL,49.47999954223633
2019-06-07,45.445106506347656,47.537498474121094,47.97999954223633,46.442501068115234,46.627498626708984,122737600,AAPL,49.47999954223633
2019-06-10,46.02585983276367,48.14500045776367,48.842498779296875,47.904998779296875,47.95249938964844,104883600,AAPL,49.47999954223633
2019-06-11,46.558837890625,48.70249938964844,49.0,48.400001525878906,48.71500015258789,107731600,AAPL,49.47999954223633
2019-06-12,46.41065216064453,48.54750061035156,48.99250030517578,48.34749984741211,48.48749923706055,73012800,AAPL,49.47999954223633
2019-06-13,46.401100158691406,48.537498474121094,49.1974983215332,48.400001525878906,48.67499923706055,86698400,AAPL,49.47999954223633
2019-06-14,46.06409454345703,48.185001373291016,48.397499084472656,47.57500076293945,47.88750076293945,75046000,AAPL,49.47999954223633
2019-06-17,46.338951110839844,48.47249984741211,48.7400016784668,48.04249954223633,48.224998474121094,58676400,AAPL,49.47999954223633
2019-06-18,47.428775787353516,49.61249923706055,50.0724983215332,48.8025016784668,49.01250076293945,106204000,AAPL,49.47999954223633
2019-06-19,47.2901611328125,49.467498779296875,49.970001220703125,49.32749938964844,49.91999816894531,84496800,AAPL,49.47999954223633
2019-06-20,47.67015838623047,49.8650016784668,50.15250015258789,49.50749969482422,50.092498779296875,86056000,AAPL,49.47999954223633
2019-06-21,47.507652282714844,49.69499969482422,50.212501525878906,49.537498474121094,49.70000076293945,191202400,AAPL,49.47999954223633
2019-06-24,47.4598503112793,49.64500045776367,50.040000915527344,49.54249954223633,49.6349983215332,72881600,AAPL,49.47999954223633
2019-06-25,46.74045944213867,48.89250183105469,49.814998626708984,48.8224983215332,49.60749816894531,84281200,AAPL,49.47999954223633
2019-06-26,47.75141525268555,49.95000076293945,50.247501373291016,49.337501525878906,49.442501068115234,104270000,AAPL,49.47999954223633
2019-06-27,47.737083435058594,49.935001373291016,50.39250183105469,49.89250183105469,50.0724983215332,83598800,AAPL,49.47999954223633
2019-06-28,47.30210876464844,49.47999954223633,49.875,49.26250076293945,49.66999816894531,124442400,AAPL,49.47999954223633
2019-07-01,48.16966247558594,50.38750076293945,51.122501373291016,50.162498474121094,50.79249954223633,109012000,AAPL,55.99250030517578
2019-07-02,48.4516716003418,50.682498931884766,50.782501220703125,50.34000015258789,50.352500915527344,67740800,AAPL,55.99250030517578
2019-07-03,48.85319519042969,51.102500915527344,51.11000061035156,50.67250061035156,50.81999969482422,45448000,AAPL,55.99250030517578
2019-07-05,48.8101692199707,51.057498931884766,51.27000045776367,50.724998474121094,50.837501525878906,69062000,AAPL,55.99250030517578
2019-07-08,47.80400848388672,50.005001068115234,50.349998474121094,49.602500915527344,50.20249938964844,101354400,AAPL,55.99250030517578
2019-07-09,48.09557342529297,50.310001373291016,50.377498626708984,49.70249938964844,49.79999923706055,82312000,AAPL,55.99250030517578
2019-07-10,48.57117462158203,50.807498931884766,50.932498931884766,50.38999938964844,50.462501525878906,71588400,AAPL,55.99250030517578
2019-07-11,48.217464447021484,50.4375,51.09749984741211,50.4275016784668,50.82749938964844,80767200,AAPL,55.99250030517578
2019-07-12,48.587913513183594,50.82500076293945,51.0,50.54999923706055,50.61249923706055,70380800,AAPL,55.99250030517578
2019-07-15,49.04438781738281,51.3025016784668,51.467498779296875,51.0,51.022499084472656,67789600,AAPL,55.99250030517578
2019-07-16,48.87469482421875,51.125,51.52750015258789,50.875,51.147499084472656,67467200,AAPL,55.99250030517578
2019-07-17,48.59986114501953,50.837501525878906,51.272499084472656,50.817501068115234,51.01250076293945,56430000,AAPL,55.99250030517578
2019-07-18,49.151939392089844,51.415000915527344,51.470001220703125,50.92499923706055,51.0,74162400,AAPL,55.99250030517578
2019-07-19,48.418216705322266,50.647499084472656,51.625,50.59000015258789,51.4474983215332,83717200,AAPL,55.99250030517578
2019-07-22,49.524776458740234,51.80500030517578,51.807498931884766,50.90250015258789,50.912498474121094,89111600,AAPL,55.99250030517578
2019-07-23,49.91193771362305,52.209999084472656,52.227500915527344,51.8224983215332,52.1150016784668,73420800,AAPL,55.99250030517578
2019-07-24,49.87132263183594,52.16749954223633,52.287498474121094,51.79249954223633,51.91749954223633,59966400,AAPL,55.99250030517578
2019-07-25,49.47697830200195,51.755001068115234,52.310001373291016,51.682498931884766,52.22249984741211,55638400,AAPL,55.99250030517578
2019-07-26,49.649051666259766,51.935001373291016,52.432498931884766,51.78499984741211,51.869998931884766,70475600,AAPL,55.99250030517578
2019-07-29,50.112693786621094,52.41999816894531,52.65999984741211,52.11000061035156,52.1150016784668,86693600,AAPL,55.99250030517578
2019-07-30,49.8975944519043,52.19499969482422,52.540000915527344,51.82749938964844,52.189998626708984,135742800,AAPL,55.99250030517578
2019-07-31,50.91572570800781,53.2599983215332,55.342498779296875,52.82500076293945,54.10499954223633,277125600,AAPL,55.99250030517578
2019-08-01,49.81396484375,52.10749816894531,54.50749969482422,51.685001373291016,53.474998474121094,216071600,AAPL,55.99250030517578
2019-08-02,48.75998306274414,51.005001068115234,51.60749816894531,50.407501220703125,51.38249969482422,163448400,AAPL,55.99250030517578
2019-08-05,46.20751190185547,48.334999084472656,49.662498474121094,48.14500045776367,49.497501373291016,209572000,AAPL,55.99250030517578
2019-08-06,47.08223342895508,49.25,49.51750183105469,48.5099983215332,49.07749938964844,143299200,AAPL,55.99250030517578
2019-08-07,47.56977844238281,49.7599983215332,49.88999938964844,48.45500183105469,48.852500915527344,133457600,AAPL,55.99250030517578
2019-08-08,48.61898422241211,50.85749816894531,50.88249969482422,49.84749984741211,50.04999923706055,108038000,AAPL,55.99250030517578
2019-08-09,48.21833419799805,50.247501373291016,50.689998626708984,49.8224983215332,50.32500076293945,98478800,AAPL,55.99250030517578
2019-08-12,48.09599304199219,50.119998931884766,50.51250076293945,49.787498474121094,49.904998779296875,89927600,AAPL,55.99250030517578
2019-08-13,50.13277816772461,52.24250030517578,53.03499984741211,50.119998931884766,50.255001068115234,188874000,AAPL,55.99250030517578
2019-08-14,48.64057159423828,50.6875,51.61000061035156,50.647499084472656,50.790000915527344,146189600,AAPL,55.99250030517578
2019-08-15,48.398258209228516,50.435001373291016,51.28499984741211,49.91749954223633,50.8650016784668,108909600,AAPL,55.99250030517578
2019-08-16,49.54020690917969,51.625,51.790000915527344,50.959999084472656,51.06999969482422,110481600,AAPL,55.99250030517578
2019-08-19,50.463836669921875,52.587501525878906,53.182498931884766,52.50749969482422,52.654998779296875,97654400,AAPL,55.99250030517578
2019-08-20,50.46623992919922,52.59000015258789,53.337501525878906,52.58000183105469,52.720001220703125,107537200,AAPL,55.99250030517578
2019-08-21,51.01321029663086,53.15999984741211,53.412498474121094,52.900001525878906,53.247501373291016,86141600,AAPL,55.99250030517578
2019-08-22,50.970035552978516,53.1150016784668,53.61000061035156,52.6875,53.29750061035156,89014800,AAPL,55.99250030517578
2019-08-23,48.61418151855469,50.65999984741211,53.01250076293945,50.25,52.35749816894531,187272000,AAPL,55.99250030517578
2019-08-26,49.537811279296875,51.622501373291016,51.79750061035156,51.26499938964844,51.46500015258789,104174400,AAPL,55.99250030517578
2019-08-27,48.97883987426758,51.040000915527344,52.13750076293945,50.88249969482422,51.96500015258789,103493200,AAPL,55.99250030517578
2019-08-28,49.30750274658203,51.38249969482422,51.43000030517578,50.83000183105469,51.025001525878906,63755200,AAPL,55.99250030517578
2019-08-29,50.14236068725586,52.252498626708984,52.33000183105469,51.665000915527344,52.125,83962000,AAPL,55.99250030517578
2019-08-30,50.07759475708008,52.185001373291016,52.61249923706055,51.79999923706055,52.540000915527344,84573600,AAPL,55.99250030517578
2019-09-03,49.348289489746094,51.42499923706055,51.744998931884766,51.05500030517578,51.60749816894531,80092000,AAPL,55.99250030517578
2019-09-04,50.185550689697266,52.29750061035156,52.369998931884766,51.83000183105469,52.09749984741211,76752400,AAPL,55.99250030517578
2019-09-05,51.1667594909668,53.31999969482422,53.49250030517578,52.877498626708984,53.0,95654800,AAPL,55.99250030517578
2019-09-06,51.161964416503906,53.314998626708984,53.60499954223633,53.127498626708984,53.51250076293945,77449200,AAPL,55.99250030517578
2019-09-09,51.38027572631836,53.54249954223633,54.11000061035156,52.76750183105469,53.709999084472656,109237600,AAPL,55.99250030517578
2019-09-10,51.98723602294922,54.17499923706055,54.19499969482422,52.9275016784668,53.46500015258789,127111600,AAPL,55.99250030517578
2019-09-11,53.640159606933594,55.897499084472656,55.9275016784668,54.432498931884766,54.51750183105469,177158400,AAPL,55.99250030517578
2019-09-12,53.52022171020508,55.772499084472656,56.60499954223633,55.71500015258789,56.20000076293945,128906800,AAPL,55.99250030517578
2019-09-13,52.479042053222656,54.6875,55.1974983215332,54.255001068115234,55.0,159053200,AAPL,55.99250030517578
2019-09-16,52.75492477416992,54.974998474121094,55.032501220703125,54.38999938964844,54.432498931884766,84632400,AAPL,55.99250030517578
2019-09-17,52.94683837890625,55.17499923706055,55.20500183105469,54.779998779296875,54.9900016784668,73274800,AAPL,55.99250030517578
2019-09-18,53.443458557128906,55.692501068115234,55.712501525878906,54.86000061035156,55.26499938964844,101360000,AAPL,55.99250030517578
2019-09-19,53.00922393798828,55.2400016784668,55.939998626708984,55.092498779296875,55.502498626708984,88242400,AAPL,55.99250030517578
2019-09-20,52.234317779541016,54.432498931884766,55.63999938964844,54.36750030517578,55.345001220703125,221652400,AAPL,55.99250030517578
2019-09-23,52.47183609008789,54.68000030517578,54.959999084472656,54.412498474121094,54.73749923706055,76662000,AAPL,55.99250030517578
2019-09-24,52.22232437133789,54.41999816894531,55.622501373291016,54.29750061035156,55.25749969482422,124763200,AAPL,55.99250030517578
2019-09-25,53.0260124206543,55.25749969482422,55.375,54.28499984741211,54.63750076293945,87613600,AAPL,55.99250030517578
2019-09-26,52.75251770019531,54.97249984741211,55.23500061035156,54.70750045776367,55.0,75334000,AAPL,55.99250030517578
2019-09-27,52.49583053588867,54.70500183105469,55.2400016784668,54.31999969482422,55.1349983215332,101408000,AAPL,55.99250030517578
2019-09-30,53.73134231567383,55.99250030517578,56.14500045776367,55.1974983215332,55.224998474121094,103909600,AAPL,55.99250030517578
2019-10-01,53.880069732666016,56.147499084472656,57.05500030517578,56.04999923706055,56.26750183105469,139223200,AAPL,73.4124984741211
2019-10-02,52.529415130615234,54.7400016784668,55.89500045776367,54.48249816894531,55.76499938964844,138449200,AAPL,73.4124984741211
2019-10-03,52.97564697265625,55.20500183105469,55.2400016784668,53.782501220703125,54.60749816894531,114426000,AAPL,73.4124984741211
2019-10-04,54.46063995361328,56.752498626708984,56.872501373291016,55.97249984741211,56.40999984741211,138478800,AAPL,73.4124984741211
2019-10-07,54.47263717651367,56.76499938964844,57.48249816894531,56.459999084472656,56.567501068115234,122306000,AAPL,73.4124984741211
2019-10-08,53.834495544433594,56.099998474121094,57.01499938964844,56.08250045776367,56.45500183105469,111820000,AAPL,73.4124984741211
2019-10-09,54.46542739868164,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,74770400,AAPL,73.4124984741211
2019-10-10,55.19955062866211,57.522499084472656,57.61000061035156,56.82500076293945,56.98249816894531,113013600,AAPL,73.4124984741211
2019-10-11,56.667762756347656,59.0525016784668,59.40999984741211,58.07749938964844,58.23749923706055,166795600,AAPL,73.4124984741211
2019-10-14,56.58618927001953,58.967498779296875,59.532501220703125,58.66749954223633,58.724998474121094,96427600,AAPL,73.4124984741211
2019-10-15,56.454254150390625,58.83000183105469,59.412498474121094,58.720001220703125,59.09749984741211,87360000,AAPL,73.4124984741211
2019-10-16,56.22634506225586,58.592498779296875,58.810001373291016,58.29999923706055,58.342498779296875,73903200,AAPL,73.4124984741211
2019-10-17,56.444637298583984,58.81999969482422,59.037498474121094,58.380001068115234,58.772499084472656,67585200,AAPL,73.4124984741211
2019-10-18,56.71574020385742,59.102500915527344,59.39500045776367,58.5724983215332,58.647499084472656,97433600,AAPL,73.4124984741211
2019-10-21,57.6993522644043,60.127498626708984,60.247501373291016,59.33000183105469,59.380001068115234,87247200,AAPL,73.4124984741211
2019-10-22,57.56739807128906,59.9900016784668,60.54999923706055,59.904998779296875,60.290000915527344,82293600,AAPL,73.4124984741211
2019-10-23,58.339881896972656,60.79499816894531,60.810001373291016,60.30500030517578,60.525001525878906,75828800,AAPL,73.4124984741211
2019-10-24,58.43584442138672,60.89500045776367,61.20000076293945,60.45249938964844,61.127498626708984,69275200,AAPL,73.4124984741211
2019-10-25,59.155574798583984,61.64500045776367,61.682498931884766,60.720001220703125,60.790000915527344,73477200,AAPL,73.4124984741211
2019-10-28,59.74814224243164,62.26250076293945,62.3125,61.68000030517578,61.85499954223633,96572800,AAPL,73.4124984741211
2019-10-29,58.36628723144531,60.8224983215332,62.4375,60.64250183105469,62.24250030517578,142839600,AAPL,73.4124984741211
2019-10-30,58.359092712402344,60.814998626708984,61.32500076293945,60.3025016784668,61.189998626708984,124522000,AAPL,73.4124984741211
2019-10-31,59.67854690551758,62.189998626708984,62.29249954223633,59.314998626708984,61.810001373291016,139162000,AAPL,73.4124984741211
2019-11-01,61.37228775024414,63.95500183105469,63.98249816894531,62.290000915527344,62.3849983215332,151125200,AAPL,73.4124984741211
2019-11-04,61.77531433105469,64.375,64.4625015258789,63.845001220703125,64.3324966430664,103272000,AAPL,73.4124984741211
2019-11-05,61.68656539916992,64.28250122070312,64.54750061035156,64.08000183105469,64.26249694824219,79897600,AAPL,73.4124984741211
2019-11-06,61.71294021606445,64.30999755859375,64.37249755859375,63.842498779296875,64.19249725341797,75864400,AAPL,73.4124984741211
2019-11-07,62.42518997192383,64.85749816894531,65.0875015258789,64.52749633789062,64.68499755859375,94940400,AAPL,73.4124984741211
2019-11-08,62.59603500366211,65.03500366210938,65.11000061035156,64.2125015258789,64.67250061035156,69986400,AAPL,73.4124984741211
2019-11-11,63.09170150756836,65.55000305175781,65.61750030517578,64.56999969482422,64.57499694824219,81821200,AAPL,73.4124984741211
2019-11-12,63.033973693847656,65.48999786376953,65.69750213623047,65.2300033569336,65.38749694824219,87388800,AAPL,73.4124984741211
2019-11-13,63.63793182373047,66.11750030517578,66.19499969482422,65.26750183105469,65.28250122070312,102734400,AAPL,73.4124984741211
2019-11-14,63.19760513305664,65.66000366210938,66.22000122070312,65.5250015258789,65.9375,89182800,AAPL,73.4124984741211
